Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold,Engine Size,Horsepower
https://www.donedeal.ie/cars-for-sale/2013-ford-fiesta/37948790,2024-09-21,6900,Ford,Fiesta,-,Base Trim,2013,198400.0,Petrol,Manual,Hatchback,,,,5,4,Black,,,,,2024-09-26,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/opel-astra-1-4-nct-12-24/37911241,2024-09-21,1150,Opel,Astra,,,2007,285000.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-22,1.4 L,
https://www.donedeal.ie/cars-for-sale/bmw-3-series-316se-diesel-nct-09-25/37711032,2024-09-21,7850,BMW,3-Series,SE,Medium Trim,2013,206000.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,2.0 L,116 hp
https://www.donedeal.ie/cars-for-sale/kia-ceed-1-6-estate-new-nct-02-25/37425698,2024-09-21,1750,Kia,Ceed,,,2009,234963.0,Diesel,---,Estate,,,,5,---,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/car/37746117,2024-09-21,3750,Audi,A4,,,2009,370.0,Diesel,---,Saloon,,,,5,4,Red,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2011-volkswagen-golf-1-6tdi-bluemotion/37746109,2024-09-21,4250,Volkswagen,Golf,BLUEMOTION,Base Trim,2011,307000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/10-renault-megane-1-5-dci-new-03-25/37746111,2024-09-21,3250,Renault,Megane,,,2010,225307.0,Diesel,Manual,Coupe,,,,5,2,Black,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/citroen-c4-2010-7-seater-automatic/37971742,2024-09-21,3750,Citroen,Grand C4 Picasso,,,2010,246229.0,Diesel,Automatic,Hatchback,,,,7,5,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/peugeot-508-151-nct-and-tax/37348288,2024-09-21,8000,Peugeot,508,Active,Medium Trim,2015,244480.0,Diesel,Automatic,Saloon,,,,5,4,Black,,,,,,1.6 L,114 hp
https://www.donedeal.ie/cars-for-sale/renault-fluence/37861117,2024-09-21,2700,Renault,Fluence,TOMTOM ED,Medium Trim,2012,240000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,1.5 L,90 hp
https://www.donedeal.ie/cars-for-sale/very-low-mileage-skoda-octavia-1-6tdi/37971737,2024-09-21,7450,Skoda,Octavia,Exclusive,Luxury Trim,2013,172000.0,Diesel,Manual,Saloon,,,,5,4,Beige,,,,,2024-09-25,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/7-seater-car/37971727,2024-09-21,1000,SsangYong,Rodius,,,2009,140012.0,Diesel,---,MPV,,,,7,5,Black,,,,,2024-09-21,2.7 L,
https://www.donedeal.ie/cars-for-sale/2008-focus-1-4-nct-5-25-mechanically-100/37861113,2024-09-21,1950,Ford,Focus,,,2008,198.0,Petrol,Manual,Saloon,,,,5,4,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/mondeo-titanium-x-14-months-test-need-gone-today/37509342,2024-09-21,2300,Ford,Mondeo,,,2009,1.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/volvo-s60-2014/37950732?campaign=3,2024-09-21,4500,Volvo,S60,ES,Medium Trim,2014,,Diesel,Manual,Saloon,,,,5,4,Red,,,,,2024-09-22,2.0 L,181 hp
https://www.donedeal.ie/cars-for-sale/vw-up-low-millage/37762987?campaign=3,2024-09-21,4900,Volkswagen,up!,TAKE UP,Base Trim,2012,66000.0,Petrol,Manual,Hatchback,,,,4,2,Red,,,,,2024-09-27,1.0 L,75 hp
https://www.donedeal.ie/cars-for-sale/golf-1-6-diesel-nct-and-tax/37865274,2024-09-21,5250,Volkswagen,Golf,TRENDLINE,Base Trim,2012,253123.0,Diesel,Manual,Estate,,,,5,4,Silver,,,,,2024-09-26,1.6 L,90 hp
https://www.donedeal.ie/cars-for-sale/mazda-cx-5-fresh-nct/37971612,2024-09-21,6300,Mazda,CX-5,Sport,Medium Trim,2012,237.0,Diesel,Manual,SUV,,,,5,4,Blue,,,,,,2.2 L,150 hp
https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-2-diesel/37745901,2024-09-21,5450,SEAT,Ibiza,SE,Medium Trim,2013,202804.0,Diesel,Manual,Hatchback,,,,5,3,Silver,,,,,,1.2 L,75 hp
https://www.donedeal.ie/cars-for-sale/new-nct-08-25-nissan-qashqai-tax-01-25/37971607,2024-09-21,3850,Nissan,Qashqai,,,2010,273423.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/renault-grand-scenic/37971601,2024-09-21,2900,Audi,A1,SPORT,Sports Trim,2012,230000.0,Diesel,Manual,Hatchback,,,,5,4,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/toyota-vitz-automatic-nct/37971592,2024-09-21,4500,Toyota,Vitz,,,2010,136434.0,Petrol,Automatic,Hatchback,,,,5,5,Purple,,,,,2024-09-26,1.0 L,
https://www.donedeal.ie/cars-for-sale/2010-ford-s-max-7-seater-nct-7-25/37860948,2024-09-21,2950,Ford,S-Max,,,2010,305.0,Diesel,Manual,MPV,,,,7,5,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/car/37971586,2024-09-21,2800,Kia,Ceed,TX,Medium Trim,2012,337961.0,Diesel,Manual,Estate,,,,5,5,Grey,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/-2014-fiat-500-pop-model-new-nct-/37971573,2024-09-21,7350,Fiat,500,---,---,2014,132179.0,Petrol,Manual,Hatchback,,,,4,3,White,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/hyundai-ix35-2013-reverse/37971566,2024-09-21,8000,Hyundai,ix35,Executive,Medium Trim,2013,167487.0,Diesel,Manual,SUV,,,,5,4,Black,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/2008-bmw-520-m-sport-auto/37971560,2024-09-21,5950,BMW,5-Series,,,2008,344398.0,Diesel,Automatic,Saloon,,,,5,4,White,,,,,2024-09-22,2.0 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-jetta-1-6-tdi-s-bluemotion-105ps-4dr/37825598,2024-09-21,5950,Volkswagen,Jetta,TRENDLINE,Base Trim,2011,202776.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/audi-a3-nct-6-25/37860916,2024-09-21,2250,Audi,A3,,,2009,321868.0,Diesel,---,Hatchback,,,,3,---,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/titanium-white-ford-focus-nct-2025/37971517,2024-09-21,6950,Ford,Focus,Titanium-X,Luxury Trim,2014,212432.0,Diesel,Manual,Hatchback,,,,5,5,White,,,,,2024-09-24,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/kia-soul-automatic-99k-miles-2012/37764864,2024-09-21,5250,Kia,Soul,TX,Base Trim,2012,159324.0,Diesel,Automatic,MPV,,,,5,4,Silver,,,,,,1.6 L,128 hp
https://www.donedeal.ie/cars-for-sale/peugeot-307-2008-low-klms-tax-and-nct-1950/37971530,2024-09-21,1950,Peugeot,307,,,2008,163800.0,Petrol,Manual,Hatchback,,,,5,3,Red,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2007-with-13-month-nct-to-12-10-25/37860867,2024-09-21,2600,Toyota,Yaris,,,2007,237000.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/citroen-berlingo-multispace-2013/37864432,2024-09-21,4250,Citroen,Berlingo Multispace,---,---,2013,289681.0,Diesel,Manual,MPV,,,,5,4,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/opel-astra-1-3-diesel-cdti-exclusive-2012/37971501,2024-09-21,2350,Vauxhall,Astra,---,---,2012,216000.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2002-automatic-transmission/37971502,2024-09-21,2450,Volkswagen,Golf,,,2002,122309.0,Petrol,Automatic,Hatchback,,,,5,5,Black,,,,,2024-09-21,1.6 L,
https://www.donedeal.ie/cars-for-sale/audi-a1-2011/37864134,2024-09-21,6695,Audi,A1,-,Base Trim,2011,197500.0,Petrol,Manual,Hatchback,,,,4,3,Blue,,,,,,1.2 L,86 hp
https://www.donedeal.ie/cars-for-sale/golf-tax-nct/37407107,2024-09-21,2600,Volkswagen,Golf,,,2009,324000.0,Diesel,---,Hatchback,,,,5,---,Grey,,,,,2024-09-27,1.9 L,
https://www.donedeal.ie/cars-for-sale/mercedes-c180-konpressor-petrol/37971467,2024-09-21,6950,Mercedes-Benz,C-Class,,,2010,68000.0,Petrol,Automatic,Saloon,,,,5,4,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/vw-up/37799389?campaign=3,2024-09-21,7450,Volkswagen,up!,HIGH UP,Luxury Trim,2013,80000.0,Petrol,Automatic,Hatchback,,,,4,5,Red,,,,,,,
https://www.donedeal.ie/cars-for-sale/05-mercedes-c180/37860850,2024-09-21,800,Mercedes-Benz,C-Class,,,2005,386000.0,Petrol,Automatic,Saloon,,,,5,4,Red,,,,,2024-09-24,1.8 L,
https://www.donedeal.ie/cars-for-sale/toyota-corolla/37913388,2024-09-21,850,Toyota,Corolla,,,2005,244619.0,Petrol,Manual,Saloon,,,,5,4,Blue,,,,,2024-09-23,1.4 L,
https://www.donedeal.ie/cars-for-sale/ford-focus/37799941,2024-09-21,2450,Ford,Focus,,,2010,296000.0,Diesel,Manual,Hatchback,,,,5,3,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/peugeot-208-1-0-petrol/37742004,2024-09-21,5950,Peugeot,208,Active,Medium Trim,2014,175.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-2l-diesel-nct-08-25/37863541,2024-09-21,4450,Vauxhall,Insignia,---,---,2013,191994.0,Diesel,Unknown,Hatchback,,,,5,---,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/audi-a5-s-line-1-8t-very-low-mileage-only-128-klm/37934628,2024-09-21,5800,Audi,A5,,,2008,128000.0,Petrol,Manual,Coupe,,,,4,2,Silver,,,,,,1.8 L,
https://www.donedeal.ie/cars-for-sale/renault-megane-2015/37745733,2024-09-21,6600,Renault,Megane,LIMITED,Medium Trim,2015,,Diesel,Manual,Hatchback,,,,5,4,Red,,,,,,1.5 L,95 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa-1-4-sxi/37534426,2024-09-21,450,Opel,Corsa,,,2007,,Petrol,Manual,Hatchback,,,,5,3,Black,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-6-diesel-nct-tax-quick-sale/37971441,2024-09-21,2650,Ford,Fiesta,,,2010,200000.0,Diesel,---,Hatchback,,,,5,---,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/bmw-1-series-2008/37971435,2024-09-21,3950,BMW,1-Series,,,2008,,Diesel,Manual,Coupe,,,,4,2,White,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/toyota-aygo-x-play-1-0-petrol/37860817,2024-09-21,6800,Toyota,Aygo,x-play,Base Trim,2015,98892.0,Petrol,Manual,Hatchback,,,,4,4,Grey,,,,,,1.0 L,68 hp
https://www.donedeal.ie/cars-for-sale/citroen-c4/37971415,2024-09-21,2600,Citroen,C4,VTR+,Medium Trim,2011,340000.0,Diesel,Manual,Hatchback,,,,5,5,Red,,,,,,1.6 L,92 hp
https://www.donedeal.ie/cars-for-sale/fiat-500-2009/37720451,2024-09-21,4500,Fiat,500,,,2009,138403.0,Petrol,Manual,Hatchback,,,,4,3,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-focus/37860791,2024-09-21,5000,Ford,Focus,Zetec,Sports Trim,2012,192000.0,Diesel,Manual,Hatchback,,,,5,4,Red,,,,,,1.6 L,95 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0l/37860768,2024-09-21,2700,Toyota,Yaris,,,2006,102412.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/skoda-octavia-1-4-2007/37971405,2024-09-21,1400,Skoda,Octavia,,,2007,194137.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-23,1.4 L,
https://www.donedeal.ie/cars-for-sale/renault-clio-2016/37915612,2024-09-21,7800,Renault,Clio,DYNAMIQUE NAV,Medium Trim,2016,175000.0,Petrol,Manual,Hatchback,,,,5,4,Grey,,,,,,1.1 L,75 hp
https://www.donedeal.ie/cars-for-sale/152-renault-grand-megane-top-spec/36935097,2024-09-21,6500,Renault,Grand Megane,GT LINE,Luxury Trim,2015,250000.0,Diesel,Manual,Estate,,,,5,4,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-focus-nct-02-25-1-6-diesel/37918282,2024-09-21,2350,Ford,Focus,,,2010,289.0,Diesel,---,Hatchback,,,,5,5,Silver,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2010-bmw-520d-nct-02-25/37963656,2024-09-21,4750,BMW,5-Series,,,2010,273587.0,Diesel,---,Saloon,,,,5,4,Grey,,,,,2024-09-26,2.0 L,
https://www.donedeal.ie/cars-for-sale/vw-golf-diesel-2012-1-6-1-owner-3750-nct-11-25/36631662,2024-09-21,3750,Volkswagen,Golf,TRENDLINE,Base Trim,2012,249447.0,Diesel,Manual,Estate,,,,5,4,Black,,,,,2024-09-22,1.6 L,90 hp
https://www.donedeal.ie/cars-for-sale/opel-astra-2009/37746192,2024-09-21,3500,Opel,Astra,,,2009,238900.0,Petrol,Manual,Hatchback,,,,5,3,Red,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2-needs-work/37971377,2024-09-21,1250,Nissan,Qashqai+2,,,2010,368538.0,Diesel,Manual,Hatchback,,,,7,5,Black,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/2014-renault-megane-tomtom-nct-2026/37615413?campaign=3,2024-09-21,5650,Renault,Megane,DYNAMIQUE,Medium Trim,2014,244619.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/kia-rio-2016/37745635,2024-09-21,7350,Kia,Rio,L,Base Trim,2016,177027.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.1 L,90 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2005/37250529,2024-09-21,1300,Volkswagen,Polo,,,2005,230000.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/mk6-golf/37971370,2024-09-21,6500,Volkswagen,Golf,,,2009,215000.0,Petrol,Manual,Hatchback,,,,5,3,Blue,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-tdi-remapped-160bhp/37821176,2024-09-21,2950,Volkswagen,Passat,TRENDLINE,Base Trim,2011,349226.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-scirocco/37803743,2024-09-21,2750,Volkswagen,Scirocco,,,2010,,Petrol,Manual,Coupe,,,,4,3,White,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/jaguar-x-type-2008-limited-edition-6-speed/37915555,2024-09-21,2998,Jaguar,X-Type,,,2008,310623.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,2.2 L,
https://www.donedeal.ie/cars-for-sale/renault-megane-2017/37971359,2024-09-21,6400,Renault,Megane,SIGNATURE,Medium Trim,2017,379804.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,,1.6 L,130 hp
https://www.donedeal.ie/cars-for-sale/honda-fit-2013-high-spec-11-25-nct/37915552,2024-09-21,5950,Honda,Fit,---,---,2013,150000.0,Petrol Hybrid,Automatic,Hatchback,,,,5,5,Grey,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2010/37864464,2024-09-21,2750,Ford,Fiesta,,,2010,314000.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-23,1.4 L,
https://www.donedeal.ie/cars-for-sale/peugeot-307-2006/37971343,2024-09-21,1650,Peugeot,307,,,2006,205.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/2008-toyota-yaris-1-0-petrol-new-nct-11-25-fsh-/37971348,2024-09-21,4750,Toyota,Yaris,,,2008,133000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-24,1.0 L,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2004/37915525,2024-09-21,1800,Toyota,Corolla,,,2004,188725.0,Petrol,Manual,Saloon,,,,5,4,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2010/37971342,2024-09-21,4950,Volkswagen,Golf,,,2010,266000.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/2014-toyota-avensis-d4d-aura-new-nct-serviced/37942770,2024-09-21,5850,Toyota,Avensis,Aura,Medium Trim,2014,233000.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,2.0 L,124 hp
https://www.donedeal.ie/cars-for-sale/2015-hyundai-i20-deluxe-nct-2026-low-mileage-/37457786,2024-09-21,7495,Hyundai,i20,Deluxe,Medium Trim,2015,120700.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.2 L,84 hp
https://www.donedeal.ie/cars-for-sale/2013-suzuki-gsr750/37971338,2024-09-21,5495,Suzuki,Other,---,---,2013,31382.0,Petrol,---,Motorcycle,,,,2,---,Blue,,,,,,55.56 m,"5,555,555 kg"
https://www.donedeal.ie/cars-for-sale/polo-1-4-diesel-new-nct/37803680,2024-09-21,2000,Kia,Sportage,,,2008,240000.0,Diesel,Manual,SUV,,,,5,5,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/2013-toyota-rav4/37613710,2024-09-21,5750,Toyota,RAV4,Aura,Base Trim,2013,394000.0,Diesel,Manual,SUV,,,,5,4,Black,,,,,,2.0 L,124 hp
https://www.donedeal.ie/cars-for-sale/renault-clio-3-1-4-16v-dynamique/36479158,2024-09-21,3500,Renault,Clio,,,2006,146104.0,Petrol,Manual,Hatchback,,,,---,5,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/bmw-e92-320d-msport-coupe/37860707,2024-09-21,3750,BMW,3-Series,,,2008,245000.0,Diesel,---,Coupe,,,,4,---,Silver,,,,,2024-09-21,2.0 L,
https://www.donedeal.ie/cars-for-sale/vw-passat-cc-uk-spec/37971313,2024-09-21,6300,Volkswagen,Passat,BLUEMOTION,Base Trim,2011,275197.0,Diesel,Manual,Coupe,,,,5,4,Grey,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/renault-megane-1-5-dci-diesel-new-nct-8-25/37834528,2024-09-21,3650,Renault,Megane,,,2010,218000.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/citroen-c4-7-seater/36590871,2024-09-21,4000,Citroen,C4 Picasso,PLATINUM,Luxury Trim,2012,262000.0,Diesel,Manual,MPV,,,,7,5,Red,,,,,,1.6 L,110 hp
https://www.donedeal.ie/cars-for-sale/kia-venga-2014/37716402,2024-09-21,7400,Kia,Venga,L,Base Trim,2014,130000.0,Petrol,Manual,MPV,,,,5,4,Red,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/2014-peugeot-2008-1-4-hdi-nct-tax/37627244,2024-09-21,3650,Peugeot,2008,Active,Medium Trim,2014,292899.0,Diesel,Manual,Estate,,,,5,4,Blue,,,,,,1.4 L,68 hp
https://www.donedeal.ie/cars-for-sale/audi-a6-2-0tdi-new-nct-tax-fsh-3-keys-/37971290,2024-09-21,4750,Audi,A6,,,2009,199577.0,Diesel,---,Saloon,,,,5,4,Black,,,,,2024-09-21,2.0 L,
https://www.donedeal.ie/cars-for-sale/hyundai-i30/37745526,2024-09-21,4895,Hyundai,i30,Classic,Base Trim,2012,203351.0,Diesel,Manual,MPV,,,,3,4,Blue,,,,,2024-09-26,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-2l/37971292,2024-09-21,5500,Volkswagen,Polo,TRENDLINE,Base Trim,2013,186000.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-21,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/1-6-diesel-new-nct-09-25low-mileage/37971275,2024-09-21,6480,Volvo,80 Series,---,---,2012,185246.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,2024-09-22,1.6 L,
https://www.donedeal.ie/cars-for-sale/kia-rio-2016/37618725,2024-09-21,6950,Kia,Rio,L,Base Trim,2016,187000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-hi-specs-fresh-nct-swap-for-lhd/37971251,2024-09-21,8000,Nissan,Qashqai,XE,Base Trim,2014,270000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/astra/37971239,2024-09-21,1750,Vauxhall,Astra,,,2007,326350.0,Diesel,---,Hatchback,,,,5,---,Black,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/renault-senic/37965414,2024-09-21,3850,Renault,Grand Scenic,STYLE,Medium Trim,2011,,Petrol,Manual,MPV,,,,5,5,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/-2013-ford-fiesta-sporty-new-nct-/37971234,2024-09-21,6950,Ford,Fiesta,---,---,2013,156105.0,Petrol,Manual,Hatchback,,,,5,3,Black,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/renault-megane/36648859,2024-09-21,1250,Renault,Megane,,,2007,147347.0,Petrol,Manual,Saloon,,,,5,4,Yellow,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/2008-renault-laguna/37860640,2024-09-21,1500,Renault,Laguna,,,2008,241401.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/mercedes-c180-coupe-2-owners-98k-kms-nct-11-25/37750532,2024-09-21,4450,Mercedes-Benz,C-Class,,,2008,98000.0,Petrol,Manual,Coupe,,,,4,2,Red,,,,,,,
https://www.donedeal.ie/cars-for-sale/2013-peugeot-2008-1-2-low-kilometres/37971209,2024-09-21,6750,Peugeot,2008,Active,Medium Trim,2013,116000.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,1.2 L,82 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2012/37638418,2024-09-21,3950,Volkswagen,Passat,COMFORTLINE,Medium Trim,2012,,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/vectra-sri/37971199,2024-09-21,1900,Vauxhall,Vectra,,,2008,,Diesel,---,Hatchback,,,,5,---,White,,,,,,1.9 L,
https://www.donedeal.ie/cars-for-sale/ford-focus-2008-new-nct-10-25/37971194,2024-09-21,1950,Ford,Focus,,,2008,281026.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,2024-09-23,1.6 L,
https://www.donedeal.ie/cars-for-sale/2015-nissan-micra-1-2-automatic-new-nct-09-2026-/37971191,2024-09-21,6950,Nissan,Micra,-,Base Trim,2015,185000.0,Petrol,Automatic,Hatchback,,,,5,4,Black,,,,,2024-09-24,1.2 L,80 hp
https://www.donedeal.ie/cars-for-sale/fresh-nct-kia-soul-09-1-6-diesel/37803505,2024-09-21,3400,Kia,Soul,,,2009,228140.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-22,1.6 L,
https://www.donedeal.ie/cars-for-sale/seat-ibiza-2012-test-07-25/37607590,2024-09-21,2650,SEAT,Ibiza,REFERENCE,Medium Trim,2012,222000.0,Petrol,Manual,Estate,,,,5,4,Red,,,,,,,
https://www.donedeal.ie/cars-for-sale/151-citroen-c3-1-0-vti-connected-special-edition/37566863,2024-09-21,5950,Citroen,C3,---,---,2015,111000.0,Petrol,Manual,Hatchback,,,,5,4,Blue,,,,,,1.0 L,163 km/h
https://www.donedeal.ie/cars-for-sale/132-volvo-s60-2-0-d3-se/37776154,2024-09-21,6950,Volvo,S60,SE,Medium Trim,2013,294509.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,136 hp
https://www.donedeal.ie/cars-for-sale/2009-ford-mondeo-1-8-tdci-zetec-nct-tax/37842366,2024-09-21,1950,Ford,Mondeo,,,2009,354054.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.8 L,
https://www.donedeal.ie/cars-for-sale/opel-corsa-2002/37938487,2024-09-21,1250,Opel,Corsa,,,2002,25749.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,,
https://www.donedeal.ie/cars-for-sale/151-nissan-qashqai-1-5dci-visia-smart-vision-110ps/37223065,2024-09-21,7995,Nissan,Qashqai,XE,Base Trim,2015,300946.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/2012-hyundai-i30/37745409,2024-09-21,5250,Hyundai,i30,Classic,Base Trim,2012,244619.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.6 L,90 hp
https://www.donedeal.ie/cars-for-sale/hyundai-ix35-new-nct/37915348,2024-09-21,3995,Hyundai,ix35,-,Base Trim,2011,345000.0,Diesel,Manual,SUV,,,,5,5,Black,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/2010-m-benz-s320-only-175k-km-nct-06-25-tax-06-25/37912448,2024-09-21,7350,Mercedes-Benz,S-Class,,,2010,175320.0,Diesel,Automatic,Saloon,,,,5,4,Silver,,,,,,3.0 L,
https://www.donedeal.ie/cars-for-sale/2008-toyota-avensis-1-6-aura-nct-tax/37841293,2024-09-21,1750,Toyota,Avensis,,,2008,289681.0,Petrol,Manual,Saloon,,,,5,4,Red,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/volvo-xc90-2-4-d5-s-182bhp-auto-awd-7-seater/37814806,2024-09-21,4950,Volvo,XC90,,,2009,296118.0,Diesel,Automatic,SUV,,,,7,5,Black,,,,,,2.4 L,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2005/37971169,2024-09-21,1000,Toyota,Yaris,,,2005,144840.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-27,1.0 L,
https://www.donedeal.ie/cars-for-sale/seat-exeo-2011/37969504,2024-09-21,4950,SEAT,Exeo,FR,---,2011,252962.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,2.0 L,8.2 sec
https://www.donedeal.ie/cars-for-sale/dodge-caliberautomaticmint/37880253,2024-09-21,4950,Dodge,Caliber,,,2007,157715.0,Petrol,Automatic,SUV,,,,5,5,Other,,,,,,2.0 L,
