Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold
https://www.donedeal.ie/cars-for-sale/nissan-juke-premium-1-5-dci-visia-110ps-5dr/33092179,2023-03-26,6950,Nissan,Juke,XE,Base Trim,2012,143656.0,Diesel,Manual,SUV,1.5 litre,110hp,11.2 sec,5,5,Black,Ireland,2,270,Apr 2023,
https://www.donedeal.ie/cars-for-sale/2010-citroen-c3-1-4-diesel-1-owner-from-new-new-nc/33662899,2023-03-26,3650,Citroen,C3,,,2010,189902.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Silver,Ireland,---,200,Nov 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-highline-1-2-manual-5speed-70bhp-5/33579860,2023-03-26,6950,Volkswagen,Polo,HIGHLINE,Luxury Trim,2011,164768.0,Petrol,Manual,Hatchback,1.2 litre,70hp,14.1 sec,5,5,Black,Ireland,2,270,Jan 2024,
https://www.donedeal.ie/cars-for-sale/05-nissan-micra-on-hold/33662890,2023-03-26,1000,Nissan,Micra,,,2005,120000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Red,Ireland,8,358,Feb 2024,2023-03-27
https://www.donedeal.ie/cars-for-sale/2007-toyota-aygo/33662882,2023-03-26,1250,Toyota,Aygo,,,2007,147200.0,Petrol,Manual,Hatchback,1.0 litre,,,4,5,Black,Ireland,3,199,Sep 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/2013-skoda-superb-1-6-tdi/33662880,2023-03-26,5750,Skoda,Superb,Active,Base Trim,2013,239000.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.5 sec,5,4,Red,Ireland,3,200,Mar 2024,
https://www.donedeal.ie/cars-for-sale/lexus-is250-new-nct/32698795,2023-03-26,7000,Lexus,IS,,,2007,296118.0,Petrol,Manual,Saloon,2.5 litre,,,5,4,Black,Ireland,7,1080,Oct 2021,2023-03-29
https://www.donedeal.ie/cars-for-sale/mercedesc-class-new-nct/33662852,2023-03-26,3800,Mercedes-Benz,C-Class,,,2008,211000.0,Diesel,Unknown,Estate/Jeep,2.1 litre,,,5,5,Silver,Ireland,1,790,Mar 2023,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-1-6-petrol-nct-and-tax/33662854,2023-03-26,3299,Toyota,Avensis,,,2009,171000.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Green,Ireland,3,400,Feb 2024,2023-03-30
https://www.donedeal.ie/cars-for-sale/excellent-condition-brand-new-nct/32691094,2023-03-26,3750,Fiat,Panda,Active,Medium Trim,2012,156962.0,Petrol,Manual,Hatchback,1.2 litre,69hp,---,4,5,Black,Ireland,3,200,Feb 2023,
https://www.donedeal.ie/cars-for-sale/ford-fusion-automatic-nct-tax/33662819,2023-03-26,2750,Ford,Fusion,,,2007,248000.0,Petrol,Automatic,Hatchback,1.4 litre,,,5,5,Silver,Ireland,5,385,Dec 2023,
https://www.donedeal.ie/cars-for-sale/audi-a3/33662795,2023-03-26,3200,Audi,A3,,,2008,302555.0,Diesel,Unknown,Hatchback,1.9 litre,,,5,---,Black,Ireland,---,280,Sep 2023,
https://www.donedeal.ie/cars-for-sale/11-ford-focus-1-6tdci-sport-nct-7-23tax9-23/33662759,2023-03-26,3250,Ford,Focus,Style,Base Trim,2011,243010.0,Diesel,Manual,Hatchback,1.6 litre,109hp,10.9 sec,5,3,Black,Ireland,2,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-i30/33662784,2023-03-26,4500,Hyundai,i30,Classic,Base Trim,2012,,Diesel,Manual,Hatchback,1.6 litre,90hp,14.9 sec,5,5,Grey,Ireland,---,180,Jun 2023,
https://www.donedeal.ie/cars-for-sale/vauxhall-astra-2010/33678467,2023-03-28,3500,Vauxhall,Astra,,,2010,260713.0,Diesel,Unknown,Estate,1.7 litre,,,5,---,Grey,Ireland,2,200,Aug 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2012/33678452,2023-03-28,6950,Volkswagen,Passat,TRENDLINE,Base Trim,2012,259103.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Blue,Ireland,2,200,Jun 2023,
https://www.donedeal.ie/cars-for-sale/citroen-c4-picasso-exclusive-7-seat-auto/33678423,2023-03-28,6750,Citroen,C4 Picasso,EDITION,Medium Trim,2012,250.0,Diesel,Manual,MPV,1.6 litre,112hp,13.3 sec,7,5,Red,Ireland,1,280,Jan 2023,
https://www.donedeal.ie/cars-for-sale/2011-nissan-qashqai/33678429,2023-03-28,4900,SEAT,Leon,SPECIAL EDITION,Luxury Trim,2011,267000.0,Petrol,Manual,Hatchback,1.2 litre,105hp,10.9 sec,5,5,Red,Ireland,1,270,Feb 2022,2023-03-29
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2011/33678392,2023-03-28,5300,Ford,Fiesta,Style,Base Trim,2011,170500.0,Petrol,Manual,Hatchback,1.2 litre,82hp,13.3 sec,5,5,Black,Ireland,4,280,May 2023,
https://www.donedeal.ie/cars-for-sale/mitsubishi-colt-1-5-di-d/24216148,2023-03-28,2450,Mitsubishi,Colt,,,2008,213084.0,Diesel,Manual,Hatchback,1.5 litre,,,---,5,Red,Ireland,3,270,Feb 2020,
https://www.donedeal.ie/cars-for-sale/vauxhall-zafira-2013/33654268,2023-03-28,4990,Vauxhall,Zafira,---,---,2013,181855.0,Diesel,Manual,MPV,1.7 litre,---,---,7,5,Black,Ireland,1,280,Nov 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-caddy-2009-automatic/33654248,2023-03-28,3600,Volkswagen,Caddy,,,2009,234000.0,Diesel,Automatic,MPV,1.9 litre,,,5,5,Grey,Ireland,1,790,Oct 2023,
https://www.donedeal.ie/cars-for-sale/peugeot-5008-2010/33678333,2023-03-28,3200,Peugeot,5008,,,2010,264.0,Diesel,Unknown,MPV,1.6 litre,,,7,5,Silver,Ireland,3,280,Aug 2023,
https://www.donedeal.ie/cars-for-sale/skoda-superb-green-line-nct-09-23/32706122,2023-03-28,5999,Skoda,Superb,Elegance,Luxury Trim,2013,317.0,Diesel,Manual,Hatchback,1.6 litre,105hp,12.5 sec,5,5,Blue,Ireland,---,200,Sep 2023,
https://www.donedeal.ie/cars-for-sale/nissan-micra-2008/33678300,2023-03-28,4000,Nissan,Micra,,,2008,118000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Red,Ireland,2,280,Feb 2024,
https://www.donedeal.ie/cars-for-sale/fords-c-max-2008/33678282,2023-03-28,1950,Ford,C-MAX,,,2008,170.0,Diesel,Unknown,MPV,1.6 litre,,,5,5,Silver,Ireland,3,270,Mar 2022,
https://www.donedeal.ie/cars-for-sale/audi-a6/33678272,2023-03-28,3000,Audi,A6,,,2007,,Diesel,Automatic,Saloon,2.0 litre,,,5,4,Grey,Ireland,1,710,Sep 2022,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2012-2-0-tr/33631477,2023-03-28,3250,Toyota,Avensis,---,---,2012,394288.0,Diesel,Manual,Saloon,2.0 litre,---,---,5,4,Silver,Ireland,---,---,May 2023,
https://www.donedeal.ie/cars-for-sale/peugeot-3008only-91-000mlslike-new/33678234,2023-03-28,5950,Peugeot,3008,SE,Base Trim,2011,146449.0,Petrol,Manual,Hatchback,1.6 litre,111hp,12.2 sec,5,5,Grey,Ireland,---,600,Feb 2024,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-1997-1-owner-new-nct-3-24/33678213,2023-03-28,3250,Toyota,Avensis,,,1997,318649.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Grey,Ireland,1,514,Mar 2024,
https://www.donedeal.ie/cars-for-sale/hyundai-i20-2010/33678214,2023-03-28,3999,Hyundai,i20,,,2010,117500.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Gold,Ireland,2,270,Aug 2022,
https://www.donedeal.ie/cars-for-sale/volvo-s40/33678210,2023-03-28,3350,Volvo,S40,,,2010,527863.0,Diesel,Manual,Saloon,1.6 litre,,,5,4,Silver,Ireland,1,190,Jul 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-2007/33678190,2023-03-28,1950,Hyundai,Santa Fe,,,2007,234000.0,Diesel,Manual,SUV,2.2 litre,,,7,---,Silver,Ireland,2,951,Mar 2021,
https://www.donedeal.ie/cars-for-sale/2006-bmw-3-series/33678197,2023-03-28,5000,BMW,3-Series,,,2006,206000.0,Petrol,Manual,Coupe,2.0 litre,,,5,2,Silver,Ireland,4,710,Jun 2023,
https://www.donedeal.ie/cars-for-sale/opel-insignia/33678187,2023-03-28,5500,Opel,Insignia,ELITE,Luxury Trim,2012,210000.0,Diesel,Manual,MPV,2.0 litre,160hp,9.5 sec,5,4,Blue,Ireland,2,200,May 2023,
https://www.donedeal.ie/cars-for-sale/renault-megane-2012/33678164,2023-03-28,4950,Renault,Megane,EXPRESSION,Base Trim,2012,174000.0,Diesel,Manual,Hatchback,1.5 litre,90hp,12.5 sec,5,4,Red,Ireland,3,190,Oct 2022,
https://www.donedeal.ie/cars-for-sale/2006-toyota-rav4/33678157,2023-03-28,3650,Toyota,RAV4,,,2006,201963.0,Petrol,Manual,SUV,2.0 litre,,,5,5,Black,Ireland,2,710,Dec 2023,
https://www.donedeal.ie/cars-for-sale/honda-accord/33678130,2023-03-28,5300,Honda,Accord,,,2010,207604.0,Diesel,Unknown,Saloon,2.2 litre,,,5,---,Silver,Ireland,1,400,Mar 2024,
https://www.donedeal.ie/cars-for-sale/wolkswagen-1-4-petrol-comfort-line/33678089,2023-03-28,3900,Volkswagen,Passat,,,2008,127000.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,2,---,Jan 2024,
https://www.donedeal.ie/cars-for-sale/toyota-avensis/33678046,2023-03-28,3850,Toyota,Avensis,,,2009,305935.0,Diesel,Manual,Saloon,2.0 litre,,,5,5,Silver,Ireland,3,280,Nov 2022,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2008/33678072,2023-03-28,2500,Ford,Fiesta,,,2008,223000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,3,Red,Ireland,3,280,Jan 2024,
https://www.donedeal.ie/cars-for-sale/skoda-roomster-2013-160km/33636220,2023-03-28,5250,Skoda,Roomster,Ambition,Base Trim,2013,160000.0,Diesel,Manual,MPV,1.2 litre,75hp,15.5 sec,5,4,Red,Ireland,2,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/2012-ford-focus-1-6-tdci-appearance-pack/33654005,2023-03-28,6950,Ford,Focus,Zetec,Sports Trim,2012,228.0,Diesel,Manual,Hatchback,1.6 litre,95hp,12.5 sec,5,5,Black,Ireland,1,190,May 2024,
https://www.donedeal.ie/cars-for-sale/suzuki-vitara-2007-4x4-1-6/33302920,2023-03-28,2000,Suzuki,Grand Vitara,,,2007,218000.0,Petrol,Manual,SUV,1.6 litre,,,4,3,Blue,Ireland,---,514,Feb 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla/33678047,2023-03-28,6850,Toyota,Corolla,Terra,Base Trim,2011,147077.0,Petrol,Manual,Saloon,1.3 litre,99hp,13.1 sec,5,4,Grey,Ireland,2,280,Jul 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/renault-clio-2007/33678037,2023-03-28,2100,Renault,Clio,,,2007,185000.0,Petrol,Manual,Hatchback,1.1 litre,,,5,5,Black,Ireland,5,330,Oct 2023,
https://www.donedeal.ie/cars-for-sale/kia-ceed-2012-estate/32633117,2023-03-28,2350,Kia,Ceed,TX,Base Trim,2012,420000.0,Diesel,Manual,MPV,1.6 litre,115hp,11.2 sec,5,5,Grey,Ireland,1,270,Dec 2022,
https://www.donedeal.ie/cars-for-sale/2009-bmw-318d-automatic-nct-12-23-tax-6-23/33678024,2023-03-28,4850,BMW,3-Series,,,2009,257000.0,Diesel,Automatic,Saloon,2.0 litre,,,5,4,Grey,Ireland,4,400,Dec 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gt-new-nct-mk5-gtd-2-0-tie/33678019,2023-03-28,4500,Volkswagen,Golf,,,2008,244619.0,Diesel,---,Hatchback,2.0 litre,,,5,---,Silver,Ireland,6,400,Aug 2023,
https://www.donedeal.ie/cars-for-sale/mazda-6-2015/32947837,2023-03-28,6500,Mazda,6,EXECUTIVE,Base Trim,2015,220000.0,Diesel,Manual,Coupe,2.2 litre,150hp,9.0 sec,5,4,Red,Ireland,3,190,Jul 2023,
https://www.donedeal.ie/cars-for-sale/honda-civic/33677989,2023-03-28,2500,Honda,Civic,,,2007,,Petrol,Manual,Hatchback,1.8 litre,,,5,5,Black,Ireland,1,636,Aug 2023,
https://www.donedeal.ie/cars-for-sale/opel-astra-2013/33046358,2023-03-28,3650,Vauxhall,Astra,---,---,2013,250000.0,Diesel,Manual,Estate,1.7 litre,---,---,5,5,Black,Ireland,---,190,Aug 2023,
https://www.donedeal.ie/cars-for-sale/bmw-2008-automatic-new-nct-5-24-tax-7-23/33157894,2023-03-28,3150,BMW,3-Series,,,2008,241401.0,Petrol,Automatic,Saloon,2.0 litre,,,5,4,Grey,Ireland,2,390,May 2023,
https://www.donedeal.ie/cars-for-sale/mercedes-e220-2009-diesel/32219430,2023-03-28,2850,Mercedes-Benz,E-Class,,,2009,350000.0,Diesel,Manual,Saloon,2.1 litre,,,5,4,Grey,Ireland,3,570,Aug 2022,
https://www.donedeal.ie/cars-for-sale/08-ford-mondeo-1-6-petrol-new-nct-1-24/33677956,2023-03-28,1650,Ford,Mondeo,,,2008,201000.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Black,Ireland,1,514,Nov 2023,
https://www.donedeal.ie/cars-for-sale/2013-fiat-500-l-beats-edition-1-3-diesel/33328929,2023-03-28,4550,Fiat,500L,LOUNGE,Medium Trim,2013,289681.0,Diesel,Manual,MPV,1.2 litre,85hp,14.9 sec,5,5,Black,Ireland,2,190,Jul 2023,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2010-1-2l/33677949,2023-03-28,4500,Ford,Fiesta,,,2010,249822.0,Petrol,Unknown,Hatchback,1.2 litre,,,5,5,Black,Ireland,---,270,Dec 2022,
https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-2-2-4wd-auto-com-/32067750,2023-03-28,4750,Hyundai,Santa Fe,,,2006,238548.0,Diesel,Automatic,SUV,2.2 litre,,,---,5,Blue,Ireland,2,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/skoda-fabia-2012-new-nct-6-24-1-6-diesel-low-mi/32039708,2023-03-28,4450,Skoda,Fabia,SPORTLINE,Sports Trim,2012,189902.0,Diesel,Manual,Hatchback,1.6 litre,75hp,14.1 sec,5,5,Red,Ireland,4,190,Jun 2023,
https://www.donedeal.ie/cars-for-sale/audi-a4-2007-multitronic-limited-edition-new-nct/33382238,2023-03-28,3850,Audi,A4,,,2007,278415.0,Diesel,Automatic,Saloon,2.0 litre,,,5,4,Black,Ireland,11,710,Dec 2022,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2009-d4d-1-4l/33677910,2023-03-28,4500,Toyota,Corolla,,,2009,264783.0,Diesel,Manual,Saloon,1.4 litre,,,5,4,Black,Ireland,2,270,May 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2008/33653864,2023-03-28,2700,Volkswagen,Passat,,,2008,376585.0,Diesel,Unknown,Saloon,1.9 litre,,,5,---,Grey,Ireland,11,400,Aug 2023,
https://www.donedeal.ie/cars-for-sale/renault-clio-2013-new-nct-6-24/33626955,2023-03-28,5250,Renault,Clio,EXPRESSION,Base Trim,2013,275000.0,Petrol,Manual,Hatchback,1.1 litre,75hp,15.4 sec,5,4,Red,Ireland,---,270,Jun 2023,
https://www.donedeal.ie/cars-for-sale/volvo-xc90-fresh-nct-01-24/33677887,2023-03-28,2900,Volvo,XC90,,,2006,403300.0,Diesel,Automatic,SUV,2.4 litre,,,7,5,Blue,Ireland,6,1080,Jan 2024,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2012-1-5l/33677886,2023-03-28,6000,Nissan,Qashqai,XE,Base Trim,2012,233522.0,Diesel,Manual,Hatchback,1.5 litre,110hp,12.4 sec,5,5,Brown,Ireland,2,280,Mar 2023,
https://www.donedeal.ie/cars-for-sale/renault-scenic-1-5dci-tax-nct-11-23/33677871,2023-03-28,1650,Renault,Scenic,,,2008,346651.0,Diesel,Manual,MPV,1.5 litre,,,5,5,Silver,Ireland,8,280,Nov 2023,
https://www.donedeal.ie/cars-for-sale/bmw-2011-320d-fresh-nct-6-24-full-history/33127090,2023-03-28,5250,BMW,3-Series,ES EDITION,Medium Trim,2011,289681.0,Diesel,Manual,Saloon,2.0 litre,116hp,10.9 sec,5,4,Black,Ireland,---,200,Jun 2024,
https://www.donedeal.ie/cars-for-sale/mini-cooper-1-6-litre-diesel-see-description/33677842,2023-03-28,2000,Mini,Cooper,,,2008,178000.0,Diesel,Manual,Coupe,1.6 litre,,,4,3,White,Ireland,---,190,Aug 2022,
https://www.donedeal.ie/cars-for-sale/toyota-auris-2011-d4d-1-4l/33677828,2023-03-28,5500,Toyota,Auris,Aura,Luxury Trim,2011,164936.0,Diesel,Manual,Hatchback,1.4 litre,90hp,11.9 sec,5,5,Silver,Ireland,3,200,Dec 2023,
https://www.donedeal.ie/cars-for-sale/2014-citron-c5-low-mileage/33677817,2023-03-28,6750,Citroen,C5,VTR+,Medium Trim,2014,72035.0,Diesel,Manual,Saloon,1.6 litre,115hp,12.2 sec,5,4,Silver,Ireland,2,200,Jul 2024,
https://www.donedeal.ie/cars-for-sale/citroen-grand-c4-picasso-exclusive-low-mileage/31956857,2023-03-28,4900,Citroen,Grand C4 Picasso,,,2008,193121.0,Diesel,Automatic,MPV,1.6 litre,,,---,5,Grey,Other,1,---,Jul 2022,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2006/33677777,2023-03-28,1300,Toyota,Yaris,,,2006,161504.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Black,Ireland,2,199,Nov 2022,
https://www.donedeal.ie/cars-for-sale/kia-ceed-2016-1-6-crdi/33668486,2023-03-28,6999,Kia,Ceed,---,---,2016,336352.0,Diesel,Manual,Hatchback,1.6 litre,---,---,5,5,Black,Ireland,1,200,Mar 2025,
https://www.donedeal.ie/cars-for-sale/2013-seat-altea-xl-1-6-tdi/33677613,2023-03-28,6950,SEAT,Altea,S.E.,Base Trim,2013,222000.0,Diesel,Manual,MPV,1.6 litre,105hp,12.4 sec,5,4,Silver,Ireland,3,200,May 2025,
https://www.donedeal.ie/cars-for-sale/opel-corsa-2009/33653716,2023-03-28,2450,Opel,Corsa,,,2009,265541.0,Diesel,Manual,Hatchback,1.2 litre,,,5,5,Silver,Ireland,4,200,May 2023,
https://www.donedeal.ie/cars-for-sale/volswagen-polo/33677745,2023-03-28,5800,Volkswagen,Polo,,,2010,260713.0,Petrol,Unknown,Hatchback,1.2 litre,,,5,5,Blue,Ireland,---,270,Mar 2024,
https://www.donedeal.ie/cars-for-sale/nissan-xtrail/33677670,2023-03-28,1350,Nissan,X-Trail,,,2005,288000.0,Diesel,Manual,SUV,2.2 litre,,,4,5,Black,Ireland,6,951,Jun 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/mazda-2-new-nct-low-milage/33677661,2023-03-28,3750,Mazda,2,,,2008,182.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Grey,Ireland,3,270,Oct 2022,
https://www.donedeal.ie/cars-for-sale/vw-passat-2011/33677650,2023-03-28,4250,Volkswagen,Passat,COMFORTLINE,Medium Trim,2011,458912.0,Diesel,Manual,Saloon,2.0 litre,140hp,9.8 sec,5,4,Black,Ireland,2,200,Aug 2023,
https://www.donedeal.ie/cars-for-sale/audi-a4-s-line-b8-taxtest/33677634,2023-03-28,123456789,Audi,A4,,,2008,300946.0,Diesel,Unknown,Saloon,2.0 litre,,,5,---,Silver,Ireland,7,280,Aug 2022,
https://www.donedeal.ie/cars-for-sale/skoda-citigo-2014-automatic/33677642,2023-03-28,6950,Skoda,Citigo,Ambition,Medium Trim,2014,63000.0,Petrol,Automatic,Hatchback,1.0 litre,75hp,13.9 sec,4,5,Red,Ireland,1,190,Nov 2024,
https://www.donedeal.ie/cars-for-sale/ford-mondeo/33677629,2023-03-28,2200,Ford,Mondeo,,,2008,246000.0,Diesel,Manual,Saloon,1.8 litre,,,5,4,Black,Ireland,1,400,May 2023,
https://www.donedeal.ie/cars-for-sale/saab-9-3-1-8t/33677627,2023-03-28,3300,Saab,9-3,,,2008,162300.0,Ethanol Petrol,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,5,---,Jul 2023,
https://www.donedeal.ie/cars-for-sale/renault-cilo-1-2cc-new-nct-/33677607,2023-03-28,1595,Renault,Clio,,,2007,209214.0,Petrol,Unknown,Hatchback,1.1 litre,,,5,3,Silver,Ireland,---,---,Feb 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2008/33677538,2023-03-28,5000,Volkswagen,Golf,,,2008,168000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Black,Ireland,2,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/cars-wanted-for-cash/33677595,2023-03-28,1500,Nissan,Micra,,,2003,200000.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Gold,Ireland,6,199,Jan 2020,
https://www.donedeal.ie/cars-for-sale/2009-vw-golf-mk-6-tdi-2l-216mls-nct-2-24/33677561,2023-03-28,3700,Volkswagen,Golf,,,2009,347.0,Diesel,Unknown,Hatchback,2.0 litre,,,5,5,Silver,Ireland,1,270,Feb 2024,
https://www.donedeal.ie/cars-for-sale/2011-vw-golf-1-6-tdi/33677570,2023-03-28,3950,Volkswagen,Golf,TRENDLINE,Base Trim,2011,180000.0,Diesel,Manual,Hatchback,1.6 litre,90hp,12.9 sec,5,5,Red,Ireland,5,200,Sep 2022,2023-03-30
https://www.donedeal.ie/cars-for-sale/08-asta/33677564,2023-03-28,500,Vauxhall,Astra,,,2008,369021.0,Diesel,Unknown,Hatchback,1.7 litre,,,5,---,Silver,Ireland,5,280,Jun 2022,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2010/33677537,2023-03-28,5250,Ford,Fiesta,,,2010,106000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Blue,Ireland,2,280,Aug 2023,
https://www.donedeal.ie/cars-for-sale/opel-insignia/33677493,2023-03-28,7000,Opel,Insignia,Country Tourer,Medium Trim,2013,157691.0,Diesel,Manual,MPV,2.0 litre,163hp,10.9 sec,5,4,Silver,Ireland,3,200,Sep 2023,
https://www.donedeal.ie/cars-for-sale/2011-toyota-yaris-1-0-low-miles-warranty/33456129,2023-03-28,5750,Toyota,Yaris,Terra,Base Trim,2011,96000.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.7 sec,5,5,Silver,Ireland,1,200,May 2024,
https://www.donedeal.ie/cars-for-sale/opel-astra-2011/33677491,2023-03-28,4450,Opel,Astra,S,Medium Trim,2011,,Diesel,Manual,Hatchback,1.7 litre,110hp,12.6 sec,5,5,Grey,Ireland,7,200,Nov 2023,
https://www.donedeal.ie/cars-for-sale/mini-cooper-s/33677422,2023-03-28,6250,Mini,Cooper,,,2010,141621.0,Petrol,Manual,Hatchback,1.6 litre,,,4,3,Silver,Northern Ireland,4,---,---,
https://www.donedeal.ie/cars-for-sale/mazda-2-2007-nct-feb-2024/33618172,2023-03-28,2190,Mazda,2,,,2007,176650.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Grey,Ireland,2,385,Feb 2024,
https://www.donedeal.ie/cars-for-sale/ford-galaxy-new-nct/33677345,2023-03-28,3500,Ford,Galaxy,,,2009,225307.0,Diesel,Manual,MPV,1.8 litre,,,7,5,Blue,Ireland,2,600,Nov 2022,
https://www.donedeal.ie/cars-for-sale/2012-opel-zafira/33677368,2023-03-28,3000,Opel,Zafira,Club,Medium Trim,2012,300000.0,Diesel,Manual,MPV,1.7 litre,110hp,13.4 sec,7,4,Silver,Ireland,3,280,Jul 2022,
https://www.donedeal.ie/cars-for-sale/vw-passat-cc-2-0-diesel-2010/33677338,2023-03-28,4975,Volkswagen,Passat,,,2010,280000.0,Diesel,Manual,Coupe,2.0 litre,,,4,4,Black,Ireland,4,400,Sep 2022,
https://www.donedeal.ie/cars-for-sale/vauxhall-astra-2016/33677336,2023-03-28,5950,Vauxhall,Astra,---,---,2016,114263.0,Diesel,Manual,Hatchback,1.6 litre,---,---,5,5,Grey,Northern Ireland,3,---,---,
https://www.donedeal.ie/cars-for-sale/mazda-mx-5-2000/33677314,2023-03-28,5500,Mazda,MX-5,,,2000,120056.0,Petrol,Manual,Convertible,1.6 litre,,,2,2,Green,Ireland,2,514,Oct 2021,
https://www.donedeal.ie/cars-for-sale/toyota-corolla/33677274,2023-03-28,1550,Toyota,Corolla,,,2007,,Diesel,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,---,385,Mar 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-accent-2009/33677186,2023-03-28,1950,Hyundai,Accent,,,2009,,Diesel,Manual,Hatchback,1.5 litre,,,5,3,Silver,Ireland,4,200,---,
https://www.donedeal.ie/cars-for-sale/2008-audi-a4/33677194,2023-03-28,4450,Audi,A4,,,2008,321868.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Red,Ireland,4,280,Nov 2023,
https://www.donedeal.ie/cars-for-sale/08-peugeot-308-1-6-hdi-new-nct-11-23/33677181,2023-03-28,1850,Peugeot,308,,,2008,260000.0,Diesel,Manual,Hatchback,1.6 litre,,,5,5,Black,Ireland,4,200,Nov 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-2005/33676860,2023-03-28,1650,Hyundai,Santa Fe,,,2005,367984.0,Diesel,Manual,SUV,2.0 litre,,,5,4,Black,Ireland,1,710,Oct 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2006/33677146,2023-03-28,1600,Ford,Fiesta,,,2006,230000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Silver,Ireland,3,385,Oct 2023,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2-0-d-4d-2012/33598992,2023-03-28,6250,Toyota,Avensis,Terra,Base Trim,2012,221300.0,Diesel,Manual,Coupe,2.0 litre,126hp,9.7 sec,5,1,Blue,Ireland,2,200,Aug 2023,
https://www.donedeal.ie/cars-for-sale/bmw-e90-320d-m-sport/33677135,2023-03-28,4500,BMW,3-Series,,,2008,292000.0,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Black,Ireland,7,270,Jul 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2011/33677091,2023-03-28,6250,Toyota,Yaris,Sport,Base Trim,2011,130000.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.7 sec,5,5,Red,Ireland,1,200,May 2023,
https://www.donedeal.ie/cars-for-sale/mk6-golf-1-6-tdi/33677085,2023-03-28,6500,Volkswagen,Golf,,,2010,,Diesel,Unknown,Hatchback,1.6 litre,,,5,5,Silver,Ireland,2,190,Feb 2023,
https://www.donedeal.ie/cars-for-sale/hyunday-i10-2011/33677065,2023-03-28,4500,Hyundai,i10,Deluxe,Base Trim,2011,179536.0,Petrol,Automatic,Hatchback,1.2 litre,85hp,13.8 sec,5,5,Silver,Ireland,1,190,Feb 2024,
